id;type;loc_num;adresse;cp;commune;code_insee;longueur;largeur;lim_vitesse;sens;h_debut;h_fin;tonnage;geo_shape;geo_point_2d
92044042;LIVRAISON;DROIT;59 RUE JEAN JAURES;92300;LEVALLOIS PERRET;92044;9.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2936707634476456, 48.89246079573764], ""type"": ""Point""}";48.89246079573764,2.2936707634476456
92044047;LIVRAISON;DROIT;24 RUE DE LORAINE;92300;LEVALLOIS PERRET;92044;26.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.296450055489598, 48.892930246392524], ""type"": ""Point""}";48.892930246392524,2.296450055489598
92044049;LIVRAISON;DROIT;8 RUE PARFAIT JANS;92300;LEVALLOIS PERRET;92044;12.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2965974976014296, 48.891716972914075], ""type"": ""Point""}";48.891716972914075,2.2965974976014296
92044060;LIVRAISON;DROIT;70 RUE RIVAY;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.287327667732421, 48.8969529643721], ""type"": ""Point""}";48.8969529643721,2.287327667732421
92044062;LIVRAISON;DROIT;7 RUE EDOUARD VAILLANT;92300;LEVALLOIS PERRET;92044;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2881670096452216, 48.897037758403755], ""type"": ""Point""}";48.897037758403755,2.2881670096452216
92044064;LIVRAISON;DROIT;42 RUE RIVAY;92300;LEVALLOIS PERRET;92044;18.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2888653169959223, 48.89511548042044], ""type"": ""Point""}";48.89511548042044,2.2888653169959223
92044066;LIVRAISON;DROIT;85 RUE VOLAIRE;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.289131981313974, 48.89405016389549], ""type"": ""Point""}";48.89405016389549,2.289131981313974
92044076;LIVRAISON;DROIT;57 RUE LOUISE MICHEL;92300;LEVALLOIS PERRET;92044;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.28927961838411, 48.88959369953959], ""type"": ""Point""}";48.88959369953959,2.28927961838411
92044081;LIVRAISON;DROIT;35 RUE LOUISE MICHEL;92300;LEVALLOIS PERRET;92044;18.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.287483279716382, 48.88871180904462], ""type"": ""Point""}";48.88871180904462,2.287483279716382
92044087;LIVRAISON;DROIT;9 RUE LOUISE MICHEL;92300;LEVALLOIS PERRET;92044;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2847475356314253, 48.88739066686611], ""type"": ""Point""}";48.88739066686611,2.2847475356314253
92044088;LIVRAISON;FACE;6 RUE VERGNIAUD;92300;LEVALLOIS PERRET;92044;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2841264673767507, 48.887464020413496], ""type"": ""Point""}";48.887464020413496,2.2841264673767507
92044094;LIVRAISON;DROIT;10 BOULEVARD BINEAU;92300;LEVALLOIS PERRET;92044;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2848624889084435, 48.88655771959191], ""type"": ""Point""}";48.88655771959191,2.2848624889084435
92044097;LIVRAISON;DROIT;31 RUE CHAPTAL;92300;LEVALLOIS PERRET;92044;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.284456331233586, 48.88807029810796], ""type"": ""Point""}";48.88807029810796,2.284456331233586
92044102;LIVRAISON;DROIT;32 RUE HENRI BARBUSSE;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2872667190399643, 48.88991488968798], ""type"": ""Point""}";48.88991488968798,2.2872667190399643
92044107;LIVRAISON;DROIT;43 RUE CARNOT;92300;LEVALLOIS PERRET;92044;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2872703089200823, 48.8910910552008], ""type"": ""Point""}";48.8910910552008,2.2872703089200823
92044112;LIVRAISON;DROIT;22 RUE TREBOIS;92300;LEVALLOIS PERRET;92044;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.289854030023602, 48.89120015971293], ""type"": ""Point""}";48.89120015971293,2.289854030023602
92044121;LIVRAISON;DROIT;74 RUE ARISTIDE BRIAND;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.28841312016061, 48.89241311479364], ""type"": ""Point""}";48.89241311479364,2.28841312016061
92044123;LIVRAISON;DROIT;66 RUE ARISTIDE BRIAND;92300;LEVALLOIS PERRET;92044;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.287299797620776, 48.89192716476738], ""type"": ""Point""}";48.89192716476738,2.287299797620776
92048028;LIVRAISON;DROIT;113 RUE DE PARIS;92190;MEUDON;92048;19.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.236668120488304, 48.80767981017276], ""type"": ""Point""}";48.80767981017276,2.236668120488304
92049000;LIVRAISON;FACE;46 AVENUE PIERRE BROSSOLETTE;92120;MONTROUGE;92049;11.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3115346342717418, 48.820333269770465], ""type"": ""Point""}";48.820333269770465,2.3115346342717418
92049007;LIVRAISON;DROIT;107 AVENUE VERDIER;92120;MONTROUGE;92049;17.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3091128757045962, 48.816122918872935], ""type"": ""Point""}";48.816122918872935,2.3091128757045962
92049011;LIVRAISON;DROIT;95 AVENUE DE LA MARNE;92120;MONTROUGE;92049;7.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.303619920099335, 48.81211158048571], ""type"": ""Point""}";48.81211158048571,2.303619920099335
92049013;LIVRAISON;FACE;8 RUE MARCEL SEMBAT;92120;MONTROUGE;92049;15.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.307623489512665, 48.815802409914575], ""type"": ""Point""}";48.815802409914575,2.307623489512665
92049023;LIVRAISON;DROIT;13 RUE HIPPOLYTE MULIN;92120;MONTROUGE;92049;13.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.311490378876943, 48.81230821698849], ""type"": ""Point""}";48.81230821698849,2.311490378876943
92049031;LIVRAISON;DROIT;36 RUE RACINE;92120;MONTROUGE;92049;10.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.314406109443842, 48.812337148043056], ""type"": ""Point""}";48.812337148043056,2.314406109443842
92049034;LIVRAISON;DROIT;1 RUE RACINE;92120;MONTROUGE;92049;9.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.318157212887439, 48.81127272173379], ""type"": ""Point""}";48.81127272173379,2.318157212887439
92049036;LIVRAISON;DROIT;64 AVENUE MARX DORMOY;92120;MONTROUGE;92049;7.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3207314117573397, 48.809942622068526], ""type"": ""Point""}";48.809942622068526,2.3207314117573397
92049038;LIVRAISON;DROIT;33 RUE CARVES;92120;MONTROUGE;92049;11.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3233858750436034, 48.81208281116251], ""type"": ""Point""}";48.81208281116251,2.3233858750436034
92049041;LIVRAISON;DROIT;35 RUE PERIER;92120;MONTROUGE;92049;15.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3165352356115134, 48.81397758213481], ""type"": ""Point""}";48.81397758213481,2.3165352356115134
92049042;LIVRAISON;DROIT;158 AVENUE HENRI GINOUX;92120;MONTROUGE;92049;12.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3181670012448796, 48.81088176673971], ""type"": ""Point""}";48.81088176673971,2.3181670012448796
92049043;LIVRAISON;FACE;135 AVENUE HENRI GINOUX;92120;MONTROUGE;92049;7.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3193765287096126, 48.81279954060107], ""type"": ""Point""}";48.81279954060107,2.3193765287096126
92049048;LIVRAISON;DROIT;1 AVENUE LEON GAMBETTA;92120;MONTROUGE;92049;7.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3256600871520834, 48.813256880476686], ""type"": ""Point""}";48.813256880476686,2.3256600871520834
92049057;LIVRAISON;DROIT;4 RUE GEORGES BOUZERAIT;92120;MONTROUGE;92049;10.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3245897235745048, 48.81900431549634], ""type"": ""Point""}";48.81900431549634,2.3245897235745048
92049065;LIVRAISON;DROIT;56 RUE GABRIEL PERI;92120;MONTROUGE;92049;11.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.316847405008437, 48.818984127988536], ""type"": ""Point""}";48.818984127988536,2.316847405008437
92049068;LIVRAISON;DROIT;8 BOULEVARD GENERAL DE GAULLE;92120;MONTROUGE;92049;0.0;0.0;30;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3267965690017482, 48.81657807766575], ""type"": ""Point""}";48.81657807766575,2.3267965690017482
92049073;LIVRAISON;DROIT;48 AVENUE ARISTIDE BRIAND;92120;MONTROUGE;92049;10.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3252288681782973, 48.81904078591992], ""type"": ""Point""}";48.81904078591992,2.3252288681782973
92049074;LIVRAISON;DROIT;44 AVENUE ARISTIDE BRIAND;92120;MONTROUGE;92049;12.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.325232566682957, 48.81924782443773], ""type"": ""Point""}";48.81924782443773,2.325232566682957
92049077;FONDS;DROIT;142 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;10.0;0.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.3159598133273676, 48.812695822682585], ""type"": ""Point""}";48.812695822682585,2.3159598133273676
92049084;LIVRAISON;DROIT;86 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;25.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3177792018721304, 48.81564857510514], ""type"": ""Point""}";48.81564857510514,2.3177792018721304
92049085;LIVRAISON;DROIT;84 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;13.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3178717690491135, 48.81579665383851], ""type"": ""Point""}";48.81579665383851,2.3178717690491135
92049087;LIVRAISON;DROIT;64 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;5.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3186089565811527, 48.81698832436326], ""type"": ""Point""}";48.81698832436326,2.3186089565811527
92049088;LIVRAISON;DROIT;44 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;10.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.319226566047589, 48.81797937938354], ""type"": ""Point""}";48.81797937938354,2.319226566047589
92050002;LIVRAISON;DROIT;12 RUE SAINT MAURICE;92000;NANTERRE;92050;10.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.1931851554094006, 48.88498515517457], ""type"": ""Point""}";48.88498515517457,2.1931851554094006
92050003;LIVRAISON;DROIT;17 RUE SAINT MAURICE;92000;NANTERRE;92050;10.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.193060700634767, 48.88509552553735], ""type"": ""Point""}";48.88509552553735,2.193060700634767
92050008;LIVRAISON;DROIT;14 PLACE GABRIEL PERI;92000;NANTERRE;92050;13.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.197367610426418, 48.88993785409657], ""type"": ""Point""}";48.88993785409657,2.197367610426418
92050014;LIVRAISON;DROIT;27 RUE DE L'EGLISE;92000;NANTERRE;92050;5.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.1954589101128854, 48.890717245267005], ""type"": ""Point""}";48.890717245267005,2.1954589101128854
92050055;LIVRAISON;DROIT;278 AVENUE GEORGES CLEMENCEAU;92000;NANTERRE;92050;7.5;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.220063120925509, 48.88553825098469], ""type"": ""Point""}";48.88553825098469,2.220063120925509
92051003;LIVRAISON;DROIT;93 RUE PERRONET;92200;NEUILLY SUR SEINE;92051;15.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2699949650406297, 48.88713639959279], ""type"": ""Point""}";48.88713639959279,2.2699949650406297
92051005;LIVRAISON;DROIT;46 RUE JACQUES DULUD;92200;NEUILLY SUR SEINE;92051;9.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.267759588110922, 48.88075708845954], ""type"": ""Point""}";48.88075708845954,2.267759588110922
92051012;LIVRAISON;DROIT;43 RUE DE CHARTRES;92200;NEUILLY SUR SEINE;92051;15.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2773544881497383, 48.88219995136384], ""type"": ""Point""}";48.88219995136384,2.2773544881497383
92051031;LIVRAISON;DROIT;1 RUE LOUIS PHILIPPE;92200;NEUILLY SUR SEINE;92051;17.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2715513872221296, 48.881958543210544], ""type"": ""Point""}";48.881958543210544,2.2715513872221296
92050025;LIVRAISON;DROIT;26 BOULEVARD DE PESARO;92000;NANTERRE;92050;15.0;0.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.2257912748335085, 48.89522386929338], ""type"": ""Point""}";48.89522386929338,2.2257912748335085
92050026;LIVRAISON;DROIT;36 BOULEVARD DE PESARO;92000;NANTERRE;92050;12.0;0.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.2271862357973116, 48.894279891224755], ""type"": ""Point""}";48.894279891224755,2.2271862357973116
92050029;LIVRAISON;FACE;31 RUE  DE COURBEVOIE;92000;NANTERRE;92050;9.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.202170971781705, 48.89201283662813], ""type"": ""Point""}";48.89201283662813,2.202170971781705
92050039;LIVRAISON;DROIT;46 BOULEVARD DES BOUVETS;92000;NANTERRE;92050;15.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2272857936405894, 48.89580349754562], ""type"": ""Point""}";48.89580349754562,2.2272857936405894
92050044;LIVRAISON;DROIT;96 RUE DES 3 FONTANOTS;92000;NANTERRE;92050;8.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.223977490750967, 48.89501477905478], ""type"": ""Point""}";48.89501477905478,2.223977490750967
92050050;LIVRAISON;DROIT;19 PLACE DU MARECHAL FOCH;92000;NANTERRE;92050;10.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.1948893109543053, 48.88893026984558], ""type"": ""Point""}";48.88893026984558,2.1948893109543053
92050053;LIVRAISON;DROIT;1 BOULEVARD DE LA SEINE;92000;NANTERRE;92050;12.0;0.0;30;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.1962486243251376, 48.89623185153062], ""type"": ""Point""}";48.89623185153062,2.1962486243251376
92044169;LIVRAISON;DROIT;43 RUE VOLTAIRE;92300;LEVALLOIS PERRET;92044;4.5;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.283712228609458, 48.891752937211386], ""type"": ""Point""}";48.891752937211386,2.283712228609458
92044177;LIVRAISON;DROIT;42 RUE MARJOLIN;92300;LEVALLOIS PERRET;92044;8.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2912953466414865, 48.89667705013384], ""type"": ""Point""}";48.89667705013384,2.2912953466414865
92046000;LIVRAISON;DROIT;64 AVENUE PIERRE BROSSOLETTE;92240;MALAKOFF;92046;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.310120564816236, 48.81946470115588], ""type"": ""Point""}";48.81946470115588,2.310120564816236
92046004;LIVRAISON;DROIT;BOULEVARD ADOLPHE PINARD ANGLE VIICTOR HUGO;92240;MALAKOFF;92046;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3086646730974123, 48.82353027394855], ""type"": ""Point""}";48.82353027394855,2.3086646730974123
92046005;LIVRAISON;DROIT;82 BOULEVARD GABRIEL PERI;92240;MALAKOFF;92046;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.300979174153349, 48.819176869795776], ""type"": ""Point""}";48.819176869795776,2.300979174153349
92046014;LIVRAISON;DROIT;27 RUE EUGENE VARLIN;92240;MALAKOFF;92046;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2999439331407516, 48.82156233485844], ""type"": ""Point""}";48.82156233485844,2.2999439331407516
92046017;LIVRAISON;DROIT;3 RUE LOUIS BLANC;92240;MALAKOFF;92046;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3046116053743306, 48.820643892345586], ""type"": ""Point""}";48.820643892345586,2.3046116053743306
92046029;LIVRAISON;DROIT;83 RUE HOCHE;92240;MALAKOFF;92046;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2925496559479384, 48.81366454042685], ""type"": ""Point""}";48.81366454042685,2.2925496559479384
92046032;LIVRAISON;DROIT;74 RUE JULES GUESDE;92240;MALAKOFF;92046;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2864712431449816, 48.813761709208286], ""type"": ""Point""}";48.813761709208286,2.2864712431449816
92048002;LIVRAISON;DROIT;28 AVENUE JEAN JAURES;92190;MEUDON;92048;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2444431481492693, 48.81122291512299], ""type"": ""Point""}";48.81122291512299,2.2444431481492693
92048003;LIVRAISON;DROIT;35 AVENUE LE CORBELLIER;92190;MEUDON;92048;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2385336412112573, 48.81234471189681], ""type"": ""Point""}";48.81234471189681,2.2385336412112573
92048007;LIVRAISON;DROIT;3 RUE SERVIEN;92190;MEUDON;92048;20.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2396866188740705, 48.80804039557998], ""type"": ""Point""}";48.80804039557998,2.2396866188740705
92048009;LIVRAISON;DROIT;17 RUE DE LA TOUR;92190;MEUDON;92048;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2246862471119386, 48.815939012017964], ""type"": ""Point""}";48.815939012017964,2.2246862471119386
92048011;LIVRAISON;DROIT;4 RUE DE LA VERRERIE;92190;MEUDON;92048;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.236560285093151, 48.81990449729342], ""type"": ""Point""}";48.81990449729342,2.236560285093151
92048015;LIVRAISON;DROIT;14 RUE DE LA VERRERIE;92190;MEUDON;92048;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2329560425270163, 48.82128829515204], ""type"": ""Point""}";48.82128829515204,2.2329560425270163
92048024;LIVRAISON;DROIT;154 RUE DE PARIS;92190;MEUDON;92048;5.5;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2375277295590132, 48.80787023442005], ""type"": ""Point""}";48.80787023442005,2.2375277295590132
92048026;LIVRAISON;DROIT;32 RUE DE LA REPUBLIQUE;92190;MEUDON;92048;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2360243424890474, 48.808034345025554], ""type"": ""Point""}";48.808034345025554,2.2360243424890474
92051043;LIVRAISON;DROIT;14 PLACE DU MARCHE;92200;NEUILLY SUR SEINE;92051;0.0;0.0;30;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.275517560603585, 48.88072785769768], ""type"": ""Point""}";48.88072785769768,2.275517560603585
92051044;LIVRAISON;DROIT;22 RUE CHAUVEAU;92200;NEUILLY SUR SEINE;92051;10.30000019;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2742440842461984, 48.89061813716493], ""type"": ""Point""}";48.89061813716493,2.2742440842461984
92051050;LIVRAISON;DROIT;54 RUE DE LONGCHAMP;92200;NEUILLY SUR SEINE;92051;6.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2546959370900868, 48.88149201246713], ""type"": ""Point""}";48.88149201246713,2.2546959370900868
92051051;LIVRAISON;DROIT;204 BOULEVARD BINEAU;92200;NEUILLY SUR SEINE;92051;16.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2669243028654655, 48.89442489921668], ""type"": ""Point""}";48.89442489921668,2.2669243028654655
92051064;LIVRAISON;DROIT;1 RUE DES DAMES AUGUSTINES;92200;NEUILLY SUR SEINE;92051;12.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.280860645883048, 48.88574944351101], ""type"": ""Point""}";48.88574944351101,2.280860645883048
92051079;FONDS;DROIT;132 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2655984427144995, 48.883431844003205], ""type"": ""Point""}";48.883431844003205,2.2655984427144995
92051084;LIVRAISON;DROIT;139 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;8.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.26632392442245, 48.88260492094964], ""type"": ""Point""}";48.88260492094964,2.26632392442245
92051085;LIVRAISON;DROIT;15 RUE PIERRET;92200;NEUILLY SUR SEINE;92051;10.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2612250802144187, 48.882023284469106], ""type"": ""Point""}";48.882023284469106,2.2612250802144187
92051093;LIVRAISON;DROIT;41 RUE YBRY;92200;NEUILLY SUR SEINE;92051;8.5;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.260185418749666, 48.887659992073935], ""type"": ""Point""}";48.887659992073935,2.260185418749666
92051094;LIVRAISON;DROIT;20 RUE BAILLY;92200;NEUILLY SUR SEINE;92051;8.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2599247437074297, 48.88663438052929], ""type"": ""Point""}";48.88663438052929,2.2599247437074297
92051098;LIVRAISON;DROIT;10 RUE ERNEST DELOISON;92200;NEUILLY SUR SEINE;92051;15.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2499366614305867, 48.87694806841591], ""type"": ""Point""}";48.87694806841591,2.2499366614305867
92051099;LIVRAISON;DROIT;56 BIS RUE PERRONET;92200;NEUILLY SUR SEINE;92051;8.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2749165466226247, 48.88496133559863], ""type"": ""Point""}";48.88496133559863,2.2749165466226247
92051103;FONDS;DROIT;11 RUE DEVES;92200;NEUILLY SUR SEINE;92051;8.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.270940118049874, 48.8837872682047], ""type"": ""Point""}";48.8837872682047,2.270940118049874
92051108;LIVRAISON;DROIT;27 RUE MADELEINE MICHELIS;92200;NEUILLY SUR SEINE;92051;14.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.276997047028328, 48.882202748373736], ""type"": ""Point""}";48.882202748373736,2.276997047028328
92051113;LIVRAISON;DROIT;1 BOULEVARD DU GENERAL KOENING;92200;NEUILLY SUR SEINE;92051;26.5;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2556905194157255, 48.88544516624374], ""type"": ""Point""}";48.88544516624374,2.2556905194157255
92051123;LIVRAISON;DROIT;17 RUE DES POISSONNIERS;92200;NEUILLY SUR SEINE;92051;8.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.26352320314717, 48.884978477067655], ""type"": ""Point""}";48.884978477067655,2.26352320314717
92051125;LIVRAISON;DROIT;201 BOULEVARD BINEAU;92200;NEUILLY SUR SEINE;92051;0.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.266447990259588, 48.89446249917422], ""type"": ""Point""}";48.89446249917422,2.266447990259588
92051127;LIVRAISON;DROIT;10 BOULEVARD DU PARC;92200;NEUILLY SUR SEINE;92051;15.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2658997899075, 48.89379749685475], ""type"": ""Point""}";48.89379749685475,2.2658997899075
92051129;LIVRAISON;DROIT;10 RUE BOUTARD;92200;NEUILLY SUR SEINE;92051;10.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2590143524932316, 48.88456912089421], ""type"": ""Point""}";48.88456912089421,2.2590143524932316
92051132;LIVRAISON;DROIT;11 RUE ROUVRAY;92200;NEUILLY SUR SEINE;92051;9.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2809894765739203, 48.888199292807386], ""type"": ""Point""}";48.888199292807386,2.2809894765739203
92051136;LIVRAISON;DROIT;4 RUE DES GRAVIERS;92200;NEUILLY SUR SEINE;92051;13.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.2643896547855, 48.883018347009745], ""type"": ""Point""}";48.883018347009745,2.2643896547855
92051137;LIVRAISON;DROIT;5 RUE DES POISSONNIERS;92200;NEUILLY SUR SEINE;92051;6.5;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.264976931270657, 48.884204270154925], ""type"": ""Point""}";48.884204270154925,2.264976931270657
92051142;LIVRAISON;DROIT;16 RUE GARNIER;92200;NEUILLY SUR SEINE;92051;5.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.2594139667049085, 48.886400885848204], ""type"": ""Point""}";48.886400885848204,2.2594139667049085
92051146;LIVRAISON;DROIT;3 RUE YBRY;92200;NEUILLY SUR SEINE;92051;11.0;0.0;50;DOUBLE;07:00;15:00;0.0;"{""coordinates"": [2.258722841163924, 48.88582421494676], ""type"": ""Point""}";48.88582421494676,2.258722841163924
92051147;LIVRAISON;DROIT;1 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;0.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.260539994076735, 48.88436542008737], ""type"": ""Point""}";48.88436542008737,2.260539994076735
92051148;FONDS;DROIT;36 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;6.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.277245816174098, 48.87973183531168], ""type"": ""Point""}";48.87973183531168,2.277245816174098
92051149;LIVRAISON;DROIT;44 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;11.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.274836939739889, 48.88049741455286], ""type"": ""Point""}";48.88049741455286,2.274836939739889
92051150;LIVRAISON;DROIT;167 AVENUE CHARLES DE GAULLE;92200;NEUILLY SUR SEINE;92051;13.0;0.0;50;UNIQUE;07:00;15:00;0.0;"{""coordinates"": [2.263344933468354, 48.88356710540164], ""type"": ""Point""}";48.88356710540164,2.263344933468354
92064003;LIVRAISON;DROIT;76 BOULEVARD SENARD;92210;SAINT CLOUD;92064;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.221169295667988, 48.85665903602691], ""type"": ""Point""}";48.85665903602691,2.221169295667988
92064011;LIVRAISON;FACE;84 RUE DE BUZENVAL;92210;SAINT CLOUD;92064;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2073160991560883, 48.85116809211221], ""type"": ""Point""}";48.85116809211221,2.2073160991560883
